	날짜	시간	요일	1	25	68
2018-07-22 0:00	1299.0	0.0	7.0	11.0	49.0	19.0
2018-07-22 1:00	1299.0	1.0	7.0	12.0	49.0	20.0
2018-07-22 2:00	1299.0	2.0	7.0	12.0	49.0	20.0
2018-07-22 3:00	1299.0	3.0	7.0	12.0	48.0	20.0
2018-07-22 4:00	1299.0	4.0	7.0	12.0	51.0	22.0
2018-07-22 5:00	1299.0	5.0	7.0	11.0	52.0	15.0
2018-07-22 6:00	1299.0	6.0	7.0	11.0	50.0	16.0
2018-07-22 7:00	1299.0	7.0	7.0	16.0	52.0	15.0
2018-07-22 8:00	1299.0	8.0	7.0	16.0	63.0	16.0
2018-07-22 9:00	1299.0	9.0	7.0	16.0	65.0	16.0
2018-07-22 10:00	1299.0	10.0	7.0	20.0	79.0	16.0
2018-07-22 11:00	1299.0	11.0	7.0	23.0	78.0	19.0
2018-07-22 12:00	1299.0	12.0	7.0	24.0	91.0	19.0
2018-07-22 13:00	1299.0	13.0	7.0	26.0	102.0	20.0
2018-07-22 14:00	1299.0	14.0	7.0	33.0	105.0	22.0
2018-07-22 15:00	1299.0	15.0	7.0	35.0	113.0	36.0
2018-07-22 16:00	1299.0	16.0	7.0	35.0	116.0	32.0
2018-07-22 17:00	1299.0	17.0	7.0	31.0	116.0	20.0
2018-07-22 18:00	1299.0	18.0	7.0	21.0	95.0	16.0
2018-07-22 19:00	1299.0	19.0	7.0	28.0	103.0	19.0
2018-07-22 20:00	1299.0	20.0	7.0	29.0	92.0	32.0
2018-07-22 21:00	1299.0	21.0	7.0	25.0	100.0	35.0
2018-07-22 22:00	1299.0	22.0	7.0	20.0	82.0	32.0
2018-07-22 23:00	1299.0	23.0	7.0	20.0	80.0	32.0
2018-07-23 0:00	1300.0	0.0	1.0	17.0	64.0	27.0
2018-07-23 1:00	1300.0	1.0	1.0	16.0	67.0	29.0
2018-07-23 2:00	1300.0	2.0	1.0	15.0	65.0	30.0
2018-07-23 3:00	1300.0	3.0	1.0	15.0	64.0	28.0
2018-07-23 4:00	1300.0	4.0	1.0	18.0	58.0	29.0
2018-07-23 5:00	1300.0	5.0	1.0	17.0	55.0	19.0
2018-07-23 6:00	1300.0	6.0	1.0	18.0	53.0	32.0
2018-07-23 7:00	1300.0	7.0	1.0	28.0	73.0	32.0
2018-07-23 8:00	1300.0	8.0	1.0	44.0	114.0	39.0
2018-07-23 9:00	1300.0	9.0	1.0	77.0	151.0	52.0
2018-07-23 10:00	1300.0	10.0	1.0	87.0	187.0	85.0
2018-07-23 11:00	1300.0	11.0	1.0	89.0	191.0	71.0
2018-07-23 12:00	1300.0	12.0	1.0	80.0	155.0	71.0
2018-07-23 13:00	1300.0	13.0	1.0	99.0	192.0	73.0
2018-07-23 14:00	1300.0	14.0	1.0	101.0	189.0	69.0
2018-07-23 15:00	1300.0	15.0	1.0	103.0	183.0	71.0
2018-07-23 16:00	1300.0	16.0	1.0	93.0	169.0	69.0
2018-07-23 17:00	1300.0	17.0	1.0	86.0	155.0	60.0
2018-07-23 18:00	1300.0	18.0	1.0	45.0	122.0	52.0
2018-07-23 19:00	1300.0	19.0	1.0	40.0	120.0	50.0
2018-07-23 20:00	1300.0	20.0	1.0	34.0	113.0	34.0
2018-07-23 21:00	1300.0	21.0	1.0	26.0	108.0	32.0
2018-07-23 22:00	1300.0	22.0	1.0	16.0	78.0	32.0
2018-07-23 23:00	1300.0	23.0	1.0	16.0	70.0	31.0
2018-07-24 0:00	1301.0	0.0	2.0	13.0	51.0	24.0
2018-07-24 1:00	1301.0	1.0	2.0	16.0	60.0	29.0
2018-07-24 2:00	1301.0	2.0	2.0	16.0	59.0	28.0
2018-07-24 3:00	1301.0	3.0	2.0	16.0	58.0	32.0
2018-07-24 4:00	1301.0	4.0	2.0	16.0	52.0	31.0
2018-07-24 5:00	1301.0	5.0	2.0	18.0	51.0	23.0
2018-07-24 6:00	1301.0	6.0	2.0	21.0	58.0	27.0
2018-07-24 7:00	1301.0	7.0	2.0	32.0	78.0	29.0
2018-07-24 8:00	1301.0	8.0	2.0	41.0	120.0	49.0
2018-07-24 9:00	1301.0	9.0	2.0	60.0	145.0	79.0
2018-07-24 10:00	1301.0	10.0	2.0	77.0	176.0	81.0
2018-07-24 11:00	1301.0	11.0	2.0	72.0	169.0	65.0
2018-07-24 12:00	1301.0	12.0	2.0	57.0	145.0	51.0
2018-07-24 13:00	1301.0	13.0	2.0	82.0	191.0	80.0
2018-07-24 14:00	1301.0	14.0	2.0	85.0	196.0	70.0
2018-07-24 15:00	1301.0	15.0	2.0	81.0	176.0	77.0
2018-07-24 16:00	1301.0	16.0	2.0	75.0	172.0	79.0
2018-07-24 17:00	1301.0	17.0	2.0	69.0	150.0	65.0
2018-07-24 18:00	1301.0	18.0	2.0	45.0	128.0	61.0
2018-07-24 19:00	1301.0	19.0	2.0	46.0	116.0	56.0
2018-07-24 20:00	1301.0	20.0	2.0	37.0	114.0	49.0
2018-07-24 21:00	1301.0	21.0	2.0	28.0	104.0	45.0
2018-07-24 22:00	1301.0	22.0	2.0	23.0	84.0	44.0
2018-07-24 23:00	1301.0	23.0	2.0	19.0	85.0	37.0
2018-07-25 0:00	1302.0	0.0	3.0	13.0	75.0	26.0
2018-07-25 1:00	1302.0	1.0	3.0	15.0	75.0	28.0
2018-07-25 2:00	1302.0	2.0	3.0	12.0	72.0	28.0
2018-07-25 3:00	1302.0	3.0	3.0	12.0	70.0	28.0
2018-07-25 4:00	1302.0	4.0	3.0	15.0	68.0	28.0
2018-07-25 5:00	1302.0	5.0	3.0	24.0	67.0	17.0
2018-07-25 6:00	1302.0	6.0	3.0	21.0	69.0	25.0
2018-07-25 7:00	1302.0	7.0	3.0	33.0	86.0	38.0
2018-07-25 8:00	1302.0	8.0	3.0	53.0	119.0	58.0
2018-07-25 9:00	1302.0	9.0	3.0	78.0	161.0	74.0
2018-07-25 10:00	1302.0	10.0	3.0	86.0	165.0	58.0
2018-07-25 11:00	1302.0	11.0	3.0	91.0	173.0	43.0
2018-07-25 12:00	1302.0	12.0	3.0	70.0	155.0	39.0
2018-07-25 13:00	1302.0	13.0	3.0	86.0	190.0	69.0
2018-07-25 14:00	1302.0	14.0	3.0	95.0	201.0	66.0
2018-07-25 15:00	1302.0	15.0	3.0	99.0	187.0	60.0
2018-07-25 16:00	1302.0	16.0	3.0	79.0	168.0	58.0
2018-07-25 17:00	1302.0	17.0	3.0	68.0	165.0	48.0
2018-07-25 18:00	1302.0	18.0	3.0	36.0	111.0	42.0
2018-07-25 19:00	1302.0	19.0	3.0	34.0	118.0	51.0
2018-07-25 20:00	1302.0	20.0	3.0	27.0	112.0	55.0
2018-07-25 21:00	1302.0	21.0	3.0	30.0	100.0	32.0
2018-07-25 22:00	1302.0	22.0	3.0	22.0	77.0	29.0
2018-07-25 23:00	1302.0	23.0	3.0	20.0	79.0	29.0
2018-07-26 0:00	1303.0	0.0	4.0	14.0	66.0	25.0
2018-07-26 1:00	1303.0	1.0	4.0	15.0	67.0	26.0
2018-07-26 2:00	1303.0	2.0	4.0	15.0	64.0	28.0
2018-07-26 3:00	1303.0	3.0	4.0	13.0	55.0	23.0
2018-07-26 4:00	1303.0	4.0	4.0	14.0	67.0	28.0
2018-07-26 5:00	1303.0	5.0	4.0	18.0	65.0	26.0
2018-07-26 6:00	1303.0	6.0	4.0	17.0	69.0	41.0
2018-07-26 7:00	1303.0	7.0	4.0	22.0	92.0	46.0
2018-07-26 8:00	1303.0	8.0	4.0	41.0	138.0	37.0
2018-07-26 9:00	1303.0	9.0	4.0	54.0	158.0	64.0
2018-07-26 10:00	1303.0	10.0	4.0	71.0	171.0	64.0
2018-07-26 11:00	1303.0	11.0	4.0	67.0	180.0	54.0
2018-07-26 12:00	1303.0	12.0	4.0	61.0	154.0	38.0
2018-07-26 13:00	1303.0	13.0	4.0	75.0	181.0	62.0
2018-07-26 14:00	1303.0	14.0	4.0	80.0	193.0	68.0
2018-07-26 15:00	1303.0	15.0	4.0	76.0	179.0	65.0
2018-07-26 16:00	1303.0	16.0	4.0	70.0	168.0	64.0
2018-07-26 17:00	1303.0	17.0	4.0	63.0	158.0	56.0
2018-07-26 18:00	1303.0	18.0	4.0	24.0	120.0	45.0
2018-07-26 19:00	1303.0	19.0	4.0	34.0	126.0	44.0
2018-07-26 20:00	1303.0	20.0	4.0	33.0	118.0	36.0
2018-07-26 21:00	1303.0	21.0	4.0	25.0	107.0	32.0
2018-07-26 22:00	1303.0	22.0	4.0	15.0	83.0	29.0
2018-07-26 23:00	1303.0	23.0	4.0	15.0	82.0	28.0
2018-07-27 0:00	1304.0	0.0	5.0	11.0	68.0	26.0
2018-07-27 1:00	1304.0	1.0	5.0	12.0	72.0	27.0
2018-07-27 2:00	1304.0	2.0	5.0	12.0	62.0	25.0
2018-07-27 3:00	1304.0	3.0	5.0	12.0	61.0	24.0
2018-07-27 4:00	1304.0	4.0	5.0	13.0	65.0	24.0
2018-07-27 5:00	1304.0	5.0	5.0	17.0	69.0	17.0
2018-07-27 6:00	1304.0	6.0	5.0	24.0	67.0	25.0
2018-07-27 7:00	1304.0	7.0	5.0	27.0	88.0	43.0
2018-07-27 8:00	1304.0	8.0	5.0	45.0	126.0	65.0
2018-07-27 9:00	1304.0	9.0	5.0	67.0	144.0	74.0
2018-07-27 10:00	1304.0	10.0	5.0	74.0	167.0	68.0
2018-07-27 11:00	1304.0	11.0	5.0	81.0	173.0	57.0
2018-07-27 12:00	1304.0	12.0	5.0	61.0	141.0	51.0
2018-07-27 13:00	1304.0	13.0	5.0	84.0	180.0	72.0
2018-07-27 14:00	1304.0	14.0	5.0	83.0	193.0	71.0
2018-07-27 15:00	1304.0	15.0	5.0	81.0	186.0	76.0
2018-07-27 16:00	1304.0	16.0	5.0	74.0	170.0	62.0
2018-07-27 17:00	1304.0	17.0	5.0	59.0	146.0	54.0
2018-07-27 18:00	1304.0	18.0	5.0	26.0	104.0	54.0
2018-07-27 19:00	1304.0	19.0	5.0	27.0	96.0	49.0
2018-07-27 20:00	1304.0	20.0	5.0	31.0	96.0	46.0
2018-07-27 21:00	1304.0	21.0	5.0	25.0	92.0	35.0
2018-07-27 22:00	1304.0	22.0	5.0	20.0	70.0	32.0
2018-07-27 23:00	1304.0	23.0	5.0	16.0	68.0	31.0
2018-07-28 0:00	1305.0	0.0	6.0	10.0	48.0	24.0
2018-07-28 1:00	1305.0	1.0	6.0	12.0	53.0	27.0
2018-07-28 2:00	1305.0	2.0	6.0	12.0	52.0	25.0
2018-07-28 3:00	1305.0	3.0	6.0	12.0	52.0	26.0
2018-07-28 4:00	1305.0	4.0	6.0	12.0	53.0	24.0
2018-07-28 5:00	1305.0	5.0	6.0	12.0	59.0	21.0
2018-07-28 6:00	1305.0	6.0	6.0	12.0	55.0	21.0
2018-07-28 7:00	1305.0	7.0	6.0	18.0	64.0	49.0
2018-07-28 8:00	1305.0	8.0	6.0	22.0	71.0	46.0
2018-07-28 9:00	1305.0	9.0	6.0	53.0	89.0	46.0
2018-07-28 10:00	1305.0	10.0	6.0	53.0	100.0	70.0
2018-07-28 11:00	1305.0	11.0	6.0	56.0	99.0	67.0
2018-07-28 12:00	1305.0	12.0	6.0	39.0	97.0	33.0
2018-07-28 13:00	1305.0	13.0	6.0	33.0	100.0	32.0
2018-07-28 14:00	1305.0	14.0	6.0	32.0	103.0	25.0
2018-07-28 15:00	1305.0	15.0	6.0	24.0	109.0	25.0
2018-07-28 16:00	1305.0	16.0	6.0	31.0	101.0	24.0
2018-07-28 17:00	1305.0	17.0	6.0	30.0	103.0	21.0
2018-07-28 18:00	1305.0	18.0	6.0	19.0	95.0	19.0
2018-07-28 19:00	1305.0	19.0	6.0	21.0	99.0	16.0
2018-07-28 20:00	1305.0	20.0	6.0	20.0	95.0	26.0
2018-07-28 21:00	1305.0	21.0	6.0	21.0	92.0	29.0
2018-07-28 22:00	1305.0	22.0	6.0	16.0	80.0	28.0
2018-07-28 23:00	1305.0	23.0	6.0	15.0	72.0	23.0
2018-07-29 0:00	1306.0	0.0	7.0	15.0	62.0	21.0
2018-07-29 1:00	1306.0	1.0	7.0	13.0	58.0	22.0
2018-07-29 2:00	1306.0	2.0	7.0	11.0	56.0	25.0
2018-07-29 3:00	1306.0	3.0	7.0	12.0	49.0	42.0
2018-07-29 4:00	1306.0	4.0	7.0	13.0	51.0	38.0
2018-07-29 5:00	1306.0	5.0	7.0	12.0	50.0	16.0
2018-07-29 6:00	1306.0	6.0	7.0	11.0	46.0	15.0
2018-07-29 7:00	1306.0	7.0	7.0	18.0	53.0	19.0
2018-07-29 8:00	1306.0	8.0	7.0	16.0	51.0	18.0
2018-07-29 9:00	1306.0	9.0	7.0	22.0	63.0	20.0
2018-07-29 10:00	1306.0	10.0	7.0	23.0	71.0	24.0
2018-07-29 11:00	1306.0	11.0	7.0	34.0	77.0	22.0
2018-07-29 12:00	1306.0	12.0	7.0	29.0	86.0	24.0
2018-07-29 13:00	1306.0	13.0	7.0	28.0	105.0	25.0
2018-07-29 14:00	1306.0	14.0	7.0	36.0	111.0	24.0
2018-07-29 15:00	1306.0	15.0	7.0	40.0	115.0	23.0
2018-07-29 16:00	1306.0	16.0	7.0	35.0	116.0	21.0
2018-07-29 17:00	1306.0	17.0	7.0	34.0	110.0	21.0
2018-07-29 18:00	1306.0	18.0	7.0	25.0	89.0	24.0
2018-07-29 19:00	1306.0	19.0	7.0	25.0	93.0	39.0
2018-07-29 20:00	1306.0	20.0	7.0	24.0	89.0	48.0
2018-07-29 21:00	1306.0	21.0	7.0	25.0	109.0	38.0
2018-07-29 22:00	1306.0	22.0	7.0	19.0	70.0	31.0
2018-07-29 23:00	1306.0	23.0	7.0	18.0	78.0	28.0
2018-07-30 0:00	1307.0	0.0	1.0	13.0	55.0	20.0
2018-07-30 1:00	1307.0	1.0	1.0	16.0	69.0	25.0
2018-07-30 2:00	1307.0	2.0	1.0	14.0	64.0	22.0
2018-07-30 3:00	1307.0	3.0	1.0	16.0	72.0	28.0
2018-07-30 4:00	1307.0	4.0	1.0	12.0	66.0	26.0
2018-07-30 5:00	1307.0	5.0	1.0	16.0	65.0	19.0
2018-07-30 6:00	1307.0	6.0	1.0	19.0	67.0	24.0
2018-07-30 7:00	1307.0	7.0	1.0	27.0	79.0	26.0
2018-07-30 8:00	1307.0	8.0	1.0	31.0	106.0	32.0
2018-07-30 9:00	1307.0	9.0	1.0	47.0	120.0	61.0
2018-07-30 10:00	1307.0	10.0	1.0	64.0	141.0	61.0
2018-07-30 11:00	1307.0	11.0	1.0	76.0	158.0	58.0
2018-07-30 12:00	1307.0	12.0	1.0	66.0	152.0	61.0
2018-07-30 13:00	1307.0	13.0	1.0	76.0	181.0	96.0
2018-07-30 14:00	1307.0	14.0	1.0	73.0	169.0	75.0
2018-07-30 15:00	1307.0	15.0	1.0	78.0	181.0	80.0
2018-07-30 16:00	1307.0	16.0	1.0	71.0	157.0	71.0
2018-07-30 17:00	1307.0	17.0	1.0	59.0	144.0	54.0
2018-07-30 18:00	1307.0	18.0	1.0	43.0	113.0	32.0
2018-07-30 19:00	1307.0	19.0	1.0	45.0	115.0	37.0
2018-07-30 20:00	1307.0	20.0	1.0	43.0	102.0	45.0
2018-07-30 21:00	1307.0	21.0	1.0	31.0	91.0	40.0
2018-07-30 22:00	1307.0	22.0	1.0	26.0	83.0	37.0
2018-07-30 23:00	1307.0	23.0	1.0	21.0	82.0	48.0
2018-07-31 0:00	1308.0	0.0	2.0	21.0	68.0	39.0
2018-07-31 1:00	1308.0	1.0	2.0	19.0	63.0	24.0
2018-07-31 2:00	1308.0	2.0	2.0	20.0	63.0	26.0
2018-07-31 3:00	1308.0	3.0	2.0	21.0	72.0	28.0
2018-07-31 4:00	1308.0	4.0	2.0	18.0	63.0	26.0
2018-07-31 5:00	1308.0	5.0	2.0	19.0	65.0	19.0
2018-07-31 6:00	1308.0	6.0	2.0	23.0	71.0	24.0
2018-07-31 7:00	1308.0	7.0	2.0	32.0	77.0	26.0
2018-07-31 8:00	1308.0	8.0	2.0	37.0	88.0	40.0
2018-07-31 9:00	1308.0	9.0	2.0	58.0	138.0	75.0
2018-07-31 10:00	1308.0	10.0	2.0	68.0	152.0	65.0
2018-07-31 11:00	1308.0	11.0	2.0	72.0	135.0	51.0
2018-07-31 12:00	1308.0	12.0	2.0	71.0	143.0	49.0
2018-07-31 13:00	1308.0	13.0	2.0	85.0	159.0	65.0
2018-07-31 14:00	1308.0	14.0	2.0	93.0	186.0	74.0
2018-07-31 15:00	1308.0	15.0	2.0	76.0	161.0	63.0
2018-07-31 16:00	1308.0	16.0	2.0	62.0	138.0	67.0
2018-07-31 17:00	1308.0	17.0	2.0	53.0	129.0	54.0
2018-07-31 18:00	1308.0	18.0	2.0	24.0	96.0	40.0
2018-07-31 19:00	1308.0	19.0	2.0	31.0	134.0	39.0
2018-07-31 20:00	1308.0	20.0	2.0	25.0	118.0	41.0
2018-07-31 21:00	1308.0	21.0	2.0	24.0	98.0	40.0
2018-07-31 22:00	1308.0	22.0	2.0	19.0	78.0	32.0
2018-07-31 23:00	1308.0	23.0	2.0	17.0	82.0	32.0
2018-08-01 0:00	1309.0	0.0	3.0	36.0	84.0	22.0
2018-08-01 1:00	1309.0	1.0	3.0	48.0	106.0	26.0
2018-08-01 2:00	1309.0	2.0	3.0	52.0	116.0	28.0
2018-08-01 3:00	1309.0	3.0	3.0	48.0	106.0	26.0
2018-08-01 4:00	1309.0	4.0	3.0	52.0	116.0	28.0
2018-08-01 5:00	1309.0	5.0	3.0	44.0	96.0	18.0
2018-08-01 6:00	1309.0	6.0	3.0	44.0	96.0	23.0
2018-08-01 7:00	1309.0	7.0	3.0	44.0	96.0	26.0
2018-08-01 8:00	1309.0	8.0	3.0	40.0	86.0	29.0
2018-08-01 9:00	1309.0	9.0	3.0	45.0	108.0	67.0
2018-08-01 10:00	1309.0	10.0	3.0	43.0	106.0	60.0
2018-08-01 11:00	1309.0	11.0	3.0	59.0	158.0	87.0
2018-08-01 12:00	1309.0	12.0	3.0	55.0	140.0	58.0
2018-08-01 13:00	1309.0	13.0	3.0	69.0	176.0	74.0
2018-08-01 14:00	1309.0	14.0	3.0	79.0	173.0	72.0
2018-08-01 15:00	1309.0	15.0	3.0	80.0	204.0	81.0
2018-08-01 16:00	1309.0	16.0	3.0	51.0	124.0	55.0
2018-08-01 17:00	1309.0	17.0	3.0	52.0	133.0	55.0
2018-08-01 18:00	1309.0	18.0	3.0	43.0	107.0	38.0
2018-08-01 19:00	1309.0	19.0	3.0	38.0	95.0	30.0
2018-08-01 20:00	1309.0	20.0	3.0	37.0	104.0	39.0
2018-08-01 21:00	1309.0	21.0	3.0	18.0	81.0	28.0
2018-08-01 22:00	1309.0	22.0	3.0	20.0	85.0	38.0
2018-08-01 23:00	1309.0	23.0	3.0	13.0	60.0	28.0
2018-08-02 0:00	1310.0	0.0	4.0	10.0	54.0	37.0
2018-08-02 1:00	1310.0	1.0	4.0	14.0	74.0	54.0
2018-08-02 2:00	1310.0	2.0	4.0	11.0	59.0	29.0
2018-08-02 3:00	1310.0	3.0	4.0	10.0	58.0	23.0
2018-08-02 4:00	1310.0	4.0	4.0	15.0	66.0	28.0
2018-08-02 5:00	1310.0	5.0	4.0	14.0	58.0	21.0
2018-08-02 6:00	1310.0	6.0	4.0	12.0	52.0	19.0
2018-08-02 7:00	1310.0	7.0	4.0	16.0	84.0	27.0
2018-08-02 8:00	1310.0	8.0	4.0	37.0	111.0	36.0
2018-08-02 9:00	1310.0	9.0	4.0	53.0	130.0	67.0
2018-08-02 10:00	1310.0	10.0	4.0	67.0	171.0	72.0
2018-08-02 11:00	1310.0	11.0	4.0	63.0	145.0	62.0
2018-08-02 12:00	1310.0	12.0	4.0	59.0	147.0	85.0
2018-08-02 13:00	1310.0	13.0	4.0	84.0	182.0	108.0
2018-08-02 14:00	1310.0	14.0	4.0	85.0	183.0	78.0
2018-08-02 15:00	1310.0	15.0	4.0	77.0	175.0	81.0
2018-08-02 16:00	1310.0	16.0	4.0	63.0	167.0	77.0
2018-08-02 17:00	1310.0	17.0	4.0	51.0	151.0	65.0
2018-08-02 18:00	1310.0	18.0	4.0	21.0	119.0	48.0
2018-08-02 19:00	1310.0	19.0	4.0	23.0	120.0	31.0
2018-08-02 20:00	1310.0	20.0	4.0	19.0	116.0	37.0
2018-08-02 21:00	1310.0	21.0	4.0	19.0	102.0	33.0
2018-08-02 22:00	1310.0	22.0	4.0	13.0	92.0	34.0
2018-08-02 23:00	1310.0	23.0	4.0	13.0	75.0	33.0
2018-08-03 0:00	1311.0	0.0	5.0	3.0	16.0	6.0
2018-08-03 1:00	1311.0	1.0	5.0	11.0	60.0	24.0
2018-08-03 2:00	1311.0	2.0	5.0	8.0	61.0	22.0
2018-08-03 3:00	1311.0	3.0	5.0	10.0	57.0	25.0
2018-08-03 4:00	1311.0	4.0	5.0	12.0	61.0	27.0
2018-08-03 5:00	1311.0	5.0	5.0	15.0	65.0	25.0
2018-08-03 6:00	1311.0	6.0	5.0	20.0	64.0	23.0
2018-08-03 7:00	1311.0	7.0	5.0	19.0	66.0	23.0
2018-08-03 8:00	1311.0	8.0	5.0	26.0	95.0	36.0
2018-08-03 9:00	1311.0	9.0	5.0	35.0	122.0	66.0
2018-08-03 10:00	1311.0	10.0	5.0	45.0	152.0	84.0
2018-08-03 11:00	1311.0	11.0	5.0	47.0	147.0	78.0
2018-08-03 12:00	1311.0	12.0	5.0	48.0	133.0	48.0
2018-08-03 13:00	1311.0	13.0	5.0	53.0	160.0	64.0
2018-08-03 14:00	1311.0	14.0	5.0	65.0	172.0	72.0
2018-08-03 15:00	1311.0	15.0	5.0	61.0	161.0	65.0
2018-08-03 16:00	1311.0	16.0	5.0	60.0	167.0	69.0
2018-08-03 17:00	1311.0	17.0	5.0	52.0	153.0	50.0
2018-08-03 18:00	1311.0	18.0	5.0	30.0	107.0	35.0
2018-08-03 19:00	1311.0	19.0	5.0	32.0	110.0	35.0
2018-08-03 20:00	1311.0	20.0	5.0	30.0	112.0	39.0
2018-08-03 21:00	1311.0	21.0	5.0	26.0	97.0	37.0
2018-08-03 22:00	1311.0	22.0	5.0	17.0	69.0	36.0
2018-08-03 23:00	1311.0	23.0	5.0	14.0	71.0	34.0
2018-08-04 0:00	1312.0	0.0	6.0	6.0	33.0	17.0
2018-08-04 1:00	1312.0	1.0	6.0	14.0	63.0	32.0
2018-08-04 2:00	1312.0	2.0	6.0	15.0	58.0	33.0
2018-08-04 3:00	1312.0	3.0	6.0	13.0	48.0	36.0
2018-08-04 4:00	1312.0	4.0	6.0	12.0	52.0	52.0
2018-08-04 5:00	1312.0	5.0	6.0	12.0	50.0	38.0
2018-08-04 6:00	1312.0	6.0	6.0	14.0	52.0	20.0
2018-08-04 7:00	1312.0	7.0	6.0	15.0	55.0	20.0
2018-08-04 8:00	1312.0	8.0	6.0	17.0	62.0	20.0
2018-08-04 9:00	1312.0	9.0	6.0	19.0	80.0	19.0
2018-08-04 10:00	1312.0	10.0	6.0	23.0	83.0	22.0
2018-08-04 11:00	1312.0	11.0	6.0	21.0	87.0	21.0
2018-08-04 12:00	1312.0	12.0	6.0	25.0	89.0	24.0
2018-08-04 13:00	1312.0	13.0	6.0	24.0	104.0	30.0
2018-08-04 14:00	1312.0	14.0	6.0	36.0	114.0	28.0
2018-08-04 15:00	1312.0	15.0	6.0	36.0	108.0	26.0
2018-08-04 16:00	1312.0	16.0	6.0	32.0	97.0	27.0
2018-08-04 17:00	1312.0	17.0	6.0	32.0	93.0	25.0
2018-08-04 18:00	1312.0	18.0	6.0	26.0	85.0	20.0
2018-08-04 19:00	1312.0	19.0	6.0	24.0	90.0	21.0
2018-08-04 20:00	1312.0	20.0	6.0	29.0	89.0	30.0
2018-08-04 21:00	1312.0	21.0	6.0	26.0	88.0	29.0
2018-08-04 22:00	1312.0	22.0	6.0	19.0	82.0	28.0
2018-08-04 23:00	1312.0	23.0	6.0	18.0	85.0	32.0
2018-08-05 0:00	1313.0	0.0	7.0	10.0	49.0	29.0
2018-08-05 1:00	1313.0	1.0	7.0	15.0	69.0	36.0
2018-08-05 2:00	1313.0	2.0	7.0	13.0	65.0	26.0
2018-08-05 3:00	1313.0	3.0	7.0	15.0	71.0	25.0
2018-08-05 4:00	1313.0	4.0	7.0	14.0	72.0	27.0
2018-08-05 5:00	1313.0	5.0	7.0	14.0	60.0	21.0
2018-08-05 6:00	1313.0	6.0	7.0	15.0	65.0	19.0
2018-08-05 7:00	1313.0	7.0	7.0	18.0	57.0	17.0
2018-08-05 8:00	1313.0	8.0	7.0	17.0	68.0	18.0
2018-08-05 9:00	1313.0	9.0	7.0	18.0	70.0	17.0
2018-08-05 10:00	1313.0	10.0	7.0	22.0	73.0	18.0
2018-08-05 11:00	1313.0	11.0	7.0	24.0	88.0	22.0
2018-08-05 12:00	1313.0	12.0	7.0	26.0	83.0	19.0
2018-08-05 13:00	1313.0	13.0	7.0	31.0	107.0	22.0
2018-08-05 14:00	1313.0	14.0	7.0	34.0	98.0	22.0
2018-08-05 15:00	1313.0	15.0	7.0	40.0	104.0	22.0
2018-08-05 16:00	1313.0	16.0	7.0	43.0	102.0	21.0
2018-08-05 17:00	1313.0	17.0	7.0	34.0	100.0	21.0
2018-08-05 18:00	1313.0	18.0	7.0	25.0	92.0	21.0
2018-08-05 19:00	1313.0	19.0	7.0	27.0	104.0	22.0
2018-08-05 20:00	1313.0	20.0	7.0	24.0	87.0	25.0
2018-08-05 21:00	1313.0	21.0	7.0	24.0	91.0	39.0
2018-08-05 22:00	1313.0	22.0	7.0	20.0	78.0	43.0
2018-08-05 23:00	1313.0	23.0	7.0	16.0	77.0	29.0
2018-08-06 0:00	1314.0	0.0	1.0	12.0	50.0	18.0
2018-08-06 1:00	1314.0	1.0	1.0	13.0	65.0	26.0
2018-08-06 2:00	1314.0	2.0	1.0	12.0	51.0	21.0
2018-08-06 3:00	1314.0	3.0	1.0	15.0	56.0	24.0
2018-08-06 4:00	1314.0	4.0	1.0	17.0	59.0	22.0
2018-08-06 5:00	1314.0	5.0	1.0	19.0	60.0	17.0
2018-08-06 6:00	1314.0	6.0	1.0	20.0	58.0	21.0
2018-08-06 7:00	1314.0	7.0	1.0	28.0	75.0	38.0
2018-08-06 8:00	1314.0	8.0	1.0	45.0	120.0	48.0
2018-08-06 9:00	1314.0	9.0	1.0	62.0	136.0	69.0
2018-08-06 10:00	1314.0	10.0	1.0	83.0	157.0	63.0
2018-08-06 11:00	1314.0	11.0	1.0	78.0	158.0	57.0
2018-08-06 12:00	1314.0	12.0	1.0	69.0	142.0	47.0
2018-08-06 13:00	1314.0	13.0	1.0	90.0	176.0	60.0
2018-08-06 14:00	1314.0	14.0	1.0	94.0	194.0	76.0
2018-08-06 15:00	1314.0	15.0	1.0	81.0	165.0	78.0
2018-08-06 16:00	1314.0	16.0	1.0	92.0	178.0	85.0
2018-08-06 17:00	1314.0	17.0	1.0	53.0	133.0	45.0
2018-08-06 18:00	1314.0	18.0	1.0	26.0	119.0	31.0
2018-08-06 19:00	1314.0	19.0	1.0	25.0	121.0	30.0
2018-08-06 20:00	1314.0	20.0	1.0	31.0	123.0	30.0
2018-08-06 21:00	1314.0	21.0	1.0	28.0	114.0	28.0
2018-08-06 22:00	1314.0	22.0	1.0	17.0	93.0	28.0
2018-08-06 23:00	1314.0	23.0	1.0	14.0	90.0	25.0
2018-08-07 0:00	1315.0	0.0	2.0	14.0	67.0	20.0
2018-08-07 1:00	1315.0	1.0	2.0	15.0	71.0	21.0
2018-08-07 2:00	1315.0	2.0	2.0	14.0	76.0	24.0
2018-08-07 3:00	1315.0	3.0	2.0	12.0	63.0	21.0
